52906	trung-sinh-mac-hau-quy-toc-	Trùng Sinh Pháp Sư Quý Tộc Phía Sau Màn
52916	dien-ha-biet-gia-dang	Điện Hạ Đừng Như Thế
52918	nhan-tai-hai-tac-nhan-tri-	Người Tại Nhan Trị Hải Tặc Kéo Đầy
52920	hoi-dao-dan-quoc-duong-dao-dien	Trở Lại Nước Dân Đương Đạo Diễn
52925	thiem-dao-tien-vo-the-gioi-	Đánh Dấu Tiên Thế Giới Võ, Chế Tạo Số Mệnh Thần Hướng
52930	na-thac-du-hi-kich-ban-	Cầm Sai Sau Kịch Bản Trò Chơi Ta Siêu Thần Rồi
52953	nga-ban-dien-lieu-cao-su-	Ta Sắm Vai Gây Sự Áo Lót
52955	mat-the-trach-tai-gia-toi-	Mạt Thế Trạch Tại Nhà Vững Vàng Nhất
52961	tai-cang-tong-thanh-vi-than-thoai	Tại Tổng Cảng Trở Thành Thần Thoại
52968	toan-cau-tien-nhap-dai-hong-	Toàn Cầu Tiến Vào Thời Đại Đại Hồng Thuỷ
52974	nhat-khai-thuy-nga-chich-tuong-	Vừa Bắt Đầu, Ta Chỉ Muốn Làm Diễn Viên
52989	van-van-mot-tuong-dao-chuan-	Vạn Vạn Không Ngờ Tới Chuẩn Thái Tử Là Ta!?
52993	ac-nu-chich-hao-dang-co	Ác Nữ Đành Phải Đăng Cơ
52996	tai-bac-dong-kinh	Cyber Tokyo
52998	su-do-hoa-tong-hai-tac-	Sứ Đồ Hoá Theo Hải Tặc Bắt Đầu
53001	mo-my-man-dich-truyen-ky-	Nào Đó Đời Người Truyền Kỳ Của Comic Mỹ
53004	khai-cuc-thanh-than-chieu-mo-	Bắt Đầu Thành Thần Chiêu Mộ Người Chơi
53007	chuc-hanh-luc	Nến Hành Ghi
53014	xuyen-viet-minh-trieu-duong-bao-quan	Xuyên Qua Triều Minh Đương Bạo Chúa
53017	chu-thien-tong-luong-kiem-khai-thuy	Chư Thiên Theo Rút Kiếm Bắt Đầu
53019	nam-chu-tha-lao-thi-na-	Nam Chính Hắn Luôn Là Dạng Tuyệt Tình Kia
53022	ngoan-gia-thinh-thuong-xa	Người Chơi Mời Lên Xe
53023	cau-du-ky-si	Chó Cùng Kỵ Sĩ
53026	tong-hoac-cach-oc-ty-khai-	Con Buôn Súng Đạn Theo Hogwarts Bắt Đầu
53028	khoi-tan-than-chu	Thần Chủ Tro Tàn
53030	dac-cong-lien-gia-ca-da-	Đặc Công Liền Cái Này Cũng Muốn Làm À
53031	cang-dao-vuong-tac	Đảo Hồng Kông Vương Tạc
53035	au-luc-vo-song-ma-huu-phu	Âu Lục Mã Hữu Phu Vô Song
53038	tong-bat-xuat-thach-trung-kiem-	Theo Rút Ra Thạch Trung Kiếm Bắt Đầu
53040	cuu-nhat-ngu-long	Ngày Xưa Ngự Rồng
53044	bai-thac-nga-chan-mot-tuong-	Xin Nhờ, Ta Thật Không Có Nghĩ Cùng Chưởng Môn Yêu Đương Ah
53049	tong-vo-hiep-thai-thuong	[Võ Hiệp Tổng] Thái Thượng
53052	nhan-loai-suc-tieu-100-boi	Nhân Loại Thu Nhỏ Lại 100 Lần
53068	gia-dang-dich-cao-trung-sinh-	Cuộc Sống Cấp Ba Dạng Này Thực Không Có Vấn Đề À
53069	trung-sinh-tong-thu-tri-thuong-	Trùng Sinh Theo Thu IQ Thuế Bắt Đầu
53071	trung-khai-2009	Mở Lại 2009
53095	gia-ca-nhan-tien-thai-qua-	Nhân Tiên Này Quá Mức Đứng Đắn
53096	khoi-hang-1992	Xuất Phát 1992
53098	lao-binh-tan-canh	Lão Binh Cảnh Mới
53103	dong-thoi-cong-luoc-tam-ca-	Đồng Thời Công Lược Ba Cái Thần Minh
53104	vu-dao-can-khon	Vũ Nói Càn Khôn
53110	tu-tien-tong-hoa-ngu-khai-thuy	Tu Tiên Theo Cbiz Bắt Đầu
53113	hai-tac-chi-hac-sac-vuong-toa	Màu Đen Hải Tặc Vương Toạ
53122	hong-tinh-chieu-dieu-phu-tang	Hồng Tinh Chiếu Rọi Phù Tang
53124	1840-an-de-an-trung-sinh	1840 Indian Trùng Sinh
53131	trung-sinh-dai-hoc-tat-nghiep-thoi	Trùng Sinh Đại Học Tốt Nghiệp Lúc
53132	trung-sinh-huong-thon-van-nghe-	Trùng Sinh Văn Nghệ Nông Thôn Sinh Hoạt
53142	xa-khung-dich-nga-vo-so-	Ta Sợ Xã Giao Không Gì Không Làm Được
53147	tong-thai-dao-dao-ta-than	Theo Dao Phay Đến Tà Thần
53149	nga-da-tao-lieu-co-lao-	Ta Chế Tạo Cổ Xưa Cứu Thế Tổ Chức
53150	thai-tue	Thái Tuế
53151	to-hao-su-tuu-bien-cuong	Làm Việc Tốt Liền Biến Cường
53157	khai-cuc-bai-su-tam-tinh-dong	Bắt Đầu Bái Sư Động Tam Tinh
53161	dau-la-chi-lang-hanh-thien-ha	Đấu Sói La Hành Thiên Hạ
53173	di-tinh-di-tich-liep-nhan	Thợ Săn Di Tích Sao Dị
53175	tien-trieu-ky-nguyen	Kỷ Nguyên Tiên Triều
53178	anh-thi-the-gioi-dai-tap-quai	Món Thập Cẩm Thế Giới Phim Ảnh
53182	tran-dao-huu-thinh-nhi-ly-	Trần Đạo Hữu, Mời Ngươi Cách Ta Xa Một Điểm Được Hay Không
53191	ngu-dai-ha-son-phong-nguyet	Năm Đời Trăng Gió Non Sông
53195	thich-khach-mo-nghi-khi-nga-	Máy Mô Phỏng Thích Khách: Ta Thôi Diễn Công Thức Ngẫu Nhiên!
53196	duong-nhan-loai-toi-cuong-chuyen-	Đương Nhân Loại Nhất Mạnh Chuyển Sinh Thành Chó
53202	linh-bi-ach-chu	Linh Ách Bí Chủ
53205	tong-ngoc-tao-tien-khai-thuy-	Theo Ngọc Tảo Tiền Bắt Đầu Tokyo Trừ Yêu
53208	hanh-tau-chu-thien-van-gioi-	Hành Tẩu Lữ Giả Của Chư Thiên Vạn Giới
53210	cong-luoc-tro-chu-chi-vuong-	Công Lược Vương Hậu Nguyền Rủa Ta Chết Chui Rồi
53212	liep-nhan-de-nhat-nhan-xung-rpg	[Thợ Săn] Ngôi Thứ Nhất RPG
53215	su-muoi-lao-tuong-lieu-nga-	Sư Muội Già Muốn Ghẹo Ta Xử Lý Thế Nào
53232	bat-nghia-sieu-nhan-tong-man-	Bất Nghĩa Siêu Nhân Theo Marvel Bắt Đầu
53235	dai-lao-truu-tap-ma	Đại Lão, Rút Thẻ À
53245	nhat-ngu-tu-su	Nhật Ngu Tự Sự
53249	dai-ma-linh-cuu	Code Linh Chín
53250	nga-hi-hoan-dich-dong-nhan-van	Văn Doujin Ta Ưa Thích
53253	vi-quy-ngoan-gia	Không Tuân Theo Quy Định Người Chơi
53259	hon-tai-my-kich-dich-kim-	Hỗn Ở Luật Sư Kim Trang Của Phim Mỹ
53260	quy-bi-chi-chu-vo-dung-	[Chúa Tể Quỷ Bí] Kỷ Sự Trưởng Nữ Thái Dương Vô Dụng
53261	phan-than-van-gioi-dich-nga-	Ta Phân Thân Vạn Giới Gia Nhập Group Chat
53264	trung-sinh-chi-nga-chan-mot-	Trùng Sinh: Ta Thật Không Có Muốn Đương Nam Thần
53273	hong-lau-dai-ngoc-thi-nga-dich	Hồng Lâu: Đại Ngọc Là Ta
53286	xuyen-thanh-dai-lao-mon-dich-	Xuyên Thành Các Đại Lão Dự Trữ Lương
53290	dai-tru-nhan-thuat-to-dong-	Mang Theo Nhẫn Thuật Làm Ma Thần Tokyo
53294	nga-ma-dai-nga-khu-tu-tien	Mẹ Của Ta Mang Ta Đi Tu Tiên
53308	dai-hang-hai-thoi-dai-dich-	Einstein Của Thời Đại Hàng Hải Lớn
53311	tong-cang-tong-khai-thuy-tung-	Theo Tổng Cảng Bắt Đầu Tung Hoành Chư Thiên
53329	anh-thi-the-gioi-trung-dich-	Người Lữ Hành Trong Thế Giới Phim Ảnh
53331	hoang-thien-chi-the	Thế Giới Trời Vàng
53336	linh-lung-huu-nhan-ngoan-gia-	Lồng Linh: Người Chơi Hưu Nhàn Có Cái Gì Ý Đồ Xấu
53337	nga-huu-nhat-truong-vo-hoc-	Ta Có Một Trương Giao Diện Võ Học
53346	quy-bi-gia-dich-ma-dang-	Thời Đại Hiện Đại Của Người Quỷ Bí
53347	dai-nguy-xuan	Đại Nguỵ Xuân
53351	tong-dau-la-khai-thuy-phu-	Theo Đấu La Bắt Đầu Bắt Được Nữ Thần
53353	tai-kha-hoc-the-gioi-khai-	Tại Thế Giới Kha Học Mở Phòng Tình Báo
53358	luc-tra-vi-ma-le-to	Vị Trà Xanh Mary Sue
53359	than-dinh-dai-lao-trung-sinh-ky	Đại Lão Thần Đình Trùng Sinh Ký
53361	nga-dich-pho-ban-toan-cau-	Toàn Cầu Bản Sao Của Ta Lưu Hành
53362	trung-sinh-tong-lang-bao-khai-thuy	Trùng Sinh Theo Bảo Sói Bắt Đầu
53365	thuc-than	Thục Thần
53370	tinh-diep-the-gia	Thế Gia Điệp Sao
53372	nga-gia-tru-quy-thong-khang-chien	Nhà Ta Tủ Bát Thông Kháng Chiến
53373	nga-tai-dong-kinh-phong-tri-	Ta Tại Tokyo Để Đặt Thành Thần
53374	chu-thien-phan-phai-mo-ban	Mô Bản Phản Diện Chư Thiên
53376	nga-tai-than-nai-xuyen-ke-	Ta Tại Kanagawa Kế Thừa Đền Thờ
53382	khi-vu-tru	Vứt Bỏ Vũ Trụ
53383	hac-da-du-cu-long-do-kinh	Đêm Đen Cùng Lộ Trình Cự Long
53384	mien-dien-phong-van	Phong Vân Miến Điện
53387	ban-tang-bat-tuong-duong-anh-de	Bần Tăng Không Muốn Đương Ảnh Đế
53389	nhi-hao-1983	Xin Chào, 1983
53390	tong-luan-don-khai-thuy-dich-	Kịch Trường Quỷ Dị Theo Luân Đôn Bắt Đầu
53395	thu-phu-tong-dam-luyen-ai-	Nhà Giàu Nhất Theo Yêu Đương Bắt Đầu
53396	moc-diep-chi-the-noi-nhat-	Trong Cơ Thể Mộc Diệp Một Con Godzilla
53397	than-thoai-tam-quoc-lanh-chua	Lãnh Chúa Thần Thoại Tam Quốc
53411	ly-hon-hau-dich-nga-khai-	Ta Ly Hôn Sau Bắt Đầu Chuyển Vận Rồi
53418	moc-diep-chi-than-thong-vo-dich	Thần Thông Mộc Diệp Vô Địch
53468	my-nhan-nan-gia	Mỹ Nhân Khó Gả
53474	tong-thanh-to	Tống Thành Tổ
53476	chiet-tan-xuan-phong	Gãy Tận Xuân Phong
53479	dong-kinh-manh-nam-yeu-tham-	Tokyo Mãnh Nam Muốn Gì Yêu Đương Thường Ngày
53489	chu-thuat-at-nu-ngu-dieu-	Hảo Cảm Của [Otome Chú Thuật] Gojo Satoru Là Linh
53490	gia-ca-tuyen-thu-toi-nghiet-	Tuyển Thủ Này Nghiệp Chướng Nặng Nề
53497	chich-tuong-duong-phu-nhi-dai-	Ta Chỉ Muốn Đương Con Nhà Giàu Thiệt Thòi Thành Nhà Giàu Nhất
53509	trung-sinh-chi-nga-dich-phong-	Trùng Sinh: Căn Phòng Của Ta Tất Không Thể Nào Sập
53511	thien-ha-nhat-phien	Thiên Hạ Một Phen
53522	do-thuyet-lieu-bat-thi-luyen-	Đều Nói Không Phải Galgame
53541	ta-hoa-vu-y	Tà Hoá Thầy Cúng
53562	tien-dao-phuong-trinh-thuc	Phương Trình Tiên Đạo
53570	nga-dich-nhan-tinh-thong-hieu-	Con Mắt Của Ta Thông Hiểu Nhẫn Giới
53599	lo-minh-phi-khieu-chien-fgo	Lộ Minh Phi Khiêu Chiến FGO
53600	ban-tien	Bán Tiên
53603	van-ngu-nghiep-dich-mac-hau-	Đại Lão Phía Sau Màn Của Nghiệp Vui Chơi Giải Trí
53605	trung-sinh-chi-nga-chan-bat-	Trùng Sinh: Ta Thật Không Phải Nam Thần
53606	hoa-qua-son-tap-bai-quan	Tạp Bài Quân Hoa Quả Sơn
53614	han-ngu-vo-thu-nu-huu	[Kbiz] Bạn Gái Tẻ Nhạt
53618	lanh-chua-dai-nhan-ha-co-	Lãnh Chúa Đại Nhân Cớ Gì Mưu Phản
53636	phao-khoi-bat-phung-boi-lieu	Tốt Thí Không Phụng Bồi Rồi
53637	con-luan-de-nhat-thanh	Thánh Đệ Nhất Côn Luân
53639	khai-cuc-nhan-gian-the	Nhân Gian Thể Bắt Đầu
53640	thanh-tan-lao-ba-sieu-le-hai	Lão Bà Tươi Mát Siêu Lợi Hại
53657	chu-thien-dao-mong-gia	Chư Thiên Trộm Người Mộng
53660	nhan-tai-ac-tho-vo-han-	Người Tại Đất Ác Phục Sinh Vô Hạn
53669	vu-su-chi-tu	Tự Vu Sư
53674	vo-tan-hac-am-du-hi	Vô Tận Trò Chơi Hắc Ám
53676	thanh-ly-nhan-chan-dich-hieu-	Người Thành Phố Thực Thật Kỳ Quái Nha
53677	lich-su-the-gioi-duy-nhat-	Ma Pháp Sư Duy Nhất Thế Giới Lịch Sử
53678	thien-cuong-dia-sat-tram-yeu-	Địa Sát Thiên Cương, Trảm Yêu Trừ Ma
53680	chung-thai-kho-lau-dich-di-	Dị Vực Trồng Rau Bộ Xương Khai Hoang
53685	hon-tai-anh-thi-the-gioi-	Hỗn Ở Thế Giới Phim Ảnh Trừ Ma
53690	huong-giang-cuu-su	Chuyện Xưa Hương Giang
53692	dinh-cap-khi-van-tieu-tieu-	Số Mệnh Đỉnh Cấp, Lặng Lẽ Tu Luyện Nghìn Năm
53693	ho-trung-tien	Tiên Hồ Lô Trong
53700	dai-thoi-dai-trung-dich-tieu-	Dân Tiểu Nông Trong Đại Thời Đại
53701	nga-nhi-khoai-binh-da	Con Ta Nhanh Đua Cha
53702	vong-vuong-tuong-yeu-bi-hi-	[Vương Lưới] Muốn Bị Ưa Thích Có Lỗi À
53703	quy-thuat-the-gioi-dieu-tra-vien	Điều Tra Viên Thế Giới Thuật Quỷ
53711	de-quoc-tong-de-tu-thien-	Đế Quốc Theo Thiên Tai Thứ Bốn Bắt Đầu
53712	bien-than-my-thieu-nu-chi-	Biến Thân Mạt Thế Về Sau Mỹ Thiếu Nữ Hành Trình Cầu Sinh
53714	mat-that-dao-bat-thoat	Phòng Chứa Bí Mật Trốn Không Thoát
53715	nga-dich-trong-phan-2008	Ta Trở Về 2008
53721	nga-lap-vu-uc-van-sinh-	Ta Đứng Tại Ức Vạn Trên Sinh Mệnh
53730	dai-quoc-co-dong	Cổ Đông Đại Quốc
53731	chu-thuat-hoi-chien-doi-bat-	[Jujutsu Kaisen] Có Lỗi Với, Ta Khiến Ngươi Mang Thai Rồi
53734	nhan-toc-tran-thu-su	Nhân Tộc Trấn Thủ Khiến
53738	nga-xuyen-nga-tu-ky	Ta Xuyên Ta Bản Thân
53739	mieu-gia-thieu-nu-thoat-ban-ky	Miêu Gia Thiếu Nữ Thoát Bần Ký
53745	be-ha-ky-quan-ngo-quoc-a	Bệ Hạ, Kỳ Quan Lầm Quốc Ah!
53747	truu-tap-vo-nhai-nhat-tram-	Rút Thẻ Không Bờ, Ngày Kiếm Mười Ức
53758	toan-cau-du-hi-hoa-than-	Toàn Cầu Trò Chơi Hoá: Trong Thần Cấp Dò Người Chơi
53759	chu-thien-tong-bac-de-khai-thuy	Chư Thiên Theo Bắc Đế Bắt Đầu
53771	vo-tan-duy-do-dich-lac-vien	Lạc Viên Của Chiều Không Gian Vô Tận
53775	thien-dinh-thiem-dao-chung-vu-	Thiên Đình Đánh Dấu, Rốt Cục Đợi Đến Đại Náo Thiên Cung
53777	toan-cau-phe-tho-ti-nan-	Phế Thổ Toàn Cầu: Chỗ Tránh Nạn Vô Hạn Thăng Cấp
53778	nga-tai-thu-tram-hinh-truong-	Ta Tại Thu Chém Pháp Trường Đương Người Khâu Xác Những Năm Kia
53781	tay-du-thiem-dao-ngu-thap-	Tây Du Đánh Dấu Năm Mươi Năm, Bắt Đầu Chém Hầu Vương
53787	cau-xuat-nhat-ca-thinh-duong	Cẩu Ra Một Cái Thịnh Đường
53788	nga-nang-cu-hoa-than-van-vat	Ta Có Khả Năng Hoá Thân Vạn Vật
53789	tien-trac-nu-sinh-canh-thi-	Trước Bàn Nữ Sinh Lại Là Anti-fan Số Một Của Ta
53791	quy-bi-tong-duyet-doc-gia-	Quỷ Bí: Theo Người Xem Đọc Bắt Đầu
53794	biet-dong-nga-dich-duong	Đừng Nhúc Nhích Cừu Của Ta
53796	vo-dich-tong-hien-te-to-	Vô Địch Theo Hiến Tế Tổ Sư Gia Bắt Đầu
53804	cu-tran-thien-vuong	Thiên Vương Cự Trận
53806	thuc-luc-chi-thuong-giao-that-	Kẻ Phá Hoại Của YōJitsu
53807	chu-thien-chi-nga-chan-bat-	Ta Chư Thiên Thật Không Phải Đứng Đắn Thiếu Hiệp
53812	tai-ha-ho-trung-tien	Tiên Trong Bầu Của Tại Hạ
53815	phong-nguyet-bat-tuong-quan	Trăng Gió Không Tương Quan
53818	dao-hoa-chiet-giang-son	Đào Hoa Gãy Giang Sơn
53820	tran-yeu-bac-vat-quan	Trấn Nhà Bảo Tàng Yêu
53821	khai-cuc-duong-lieu-cuu-nien-	Bắt Đầu Dưỡng Chín Năm Mèo Muốn Biến Thân Rồi
53824	thanh-vi-lieu-dao-y-chi-hau	Trở Thành Về Sau Y Đạo
53825	tong-tien-kiem-khai-thuy-chung-	Theo Tiên Kiếm Bắt Đầu Cứu Vớt Nữ Oa
53827	thanh-van-chi-trieu-duong-tung-dao	Triều Dương Mây Xanh Tiếng Thông Reo
53829	ngu-lac-khuyen-ly-dich-ne-	Đất Đá Trôi Trong Giới Giải Trí
53832	dien-bich-gia-thuy-do-tuong-	Người Diện Bích: Ai Đều Muốn Phá Vách Của Ta
53834	thinh-bat-yeu-da-nhieu-nga-	Mời Không Muốn Quấy Rầy Ta Tu Tiên
53843	cuc-han-da-cong	Cực Hạn Làm Công
53848	qua-khi-minh-tinh-dich-phan-	Phản Kích Của Minh Tinh Quá Khí Theo Lên Ly Hôn Tạp Kỹ Bắt Đầu
53857	mat-the-tong-phong-vuong-khai-thuy	Mạt Thế Theo Phong Vương Bắt Đầu
53858	nhat-ca-hung-mieu-dich-vo-lam	Một Võ Lâm Của Gấu Trúc
53860	nga-nhat-bo-dong-hoa-nguoc-	Ta Một Bộ Hoạt Hình Ngược Khóc Trăm Vạn Người Xem
53862	nga-chan-bat-thi-phap-gia	Ta Thật Không Phải Pháp Gia
53866	ta-trung-than	Thần Sâu Bọ Tà
53873	nga-di-kinh-yem-quyen-lieu-	Ta Đã Chán Ghét Rồi, Chia Tay Nha
53892	hop-cach-dich-tu-ban-gia-	Nhà Tư Bản Hợp Cách Nên Bóc Lột Quái Dị
53895	vu-tan-the-gioi-cao-cu-	Tại Thế Giới Mới Giơ Lên Cao Cờ Rồng
53900	nhap-tru-cao-chuyen-phan-khach-	Vào Ở Cao Chuyên Đảo Khách Thành Chủ
53959	nga-dich-ty-ty-thi-ac-	Tỷ Tỷ Của Ta Là Thiên Kim Đại Tiểu Thư Ác Dịch
53962	xuan-hoi-dai-minh-trieu	Xuân Hồi Triều Đại Minh
53965	ho-canh	Cảnh Hổ
53967	tong-lieu-trai-khai-thuy-don-	Theo Liêu Trai Bắt Đầu Đơn Xoạt Thần Ma Chư Thiên
53970	quan-ky	Kỹ Quan
53971	gia-ca-gia-nghiep-nga-bat-	Gia Nghiệp Này Ta Không Muốn Được À
53973	nguoc-sat-nguyen-hinh-dich-vo-	Hành Hạ Đến Chết Nguyên Hình Vô Hạn Chi Lữ
53974	tha-cai-hanh-tu-tinh-lieu	Nàng Đổi Nghề Tu Tình Rồi
53979	dien-anh-dich-thoi-dai	Thời Đại Của Điện Ảnh
53985	kinh-mon-phong-nguyet	Tháng Nề Nếp Gia Đình Kinh
53986	vo-trang-tien-mon	Vô Trạng Tiên Môn
53988	hon-thien-dai-thanh	Hỗn Thánh To Như Trời
53999	trung-sinh-chi-kim-dung-cu-dau	Trùng Sinh: Cự Đầu Tài Chính
54003	hoang-hoang-thien-dao-vo-thuong-	Huy Hoàng Vô Thượng Thiên Đạo Kiếm Tông
54008	nhan-vi-pha-thau-tuu-toan-	Bởi Vì Sợ Thua Liền Toàn Điểm Lực Công Kích Rồi
54017	lu-phap-su-chi-nga-dich-	Lữ Chiến Tranh Vị Diện Ta Pháp Sư
54018	dang-nga-huu-tien-di-hau	Đợi Ta Có Tiền Sau Này
54022	kinh-tung-du-hi-nga-huu-	Trò Chơi Kinh Hãi: Ta Có Source Code Tà Thần
54028	tong-cang-tong-thiem-dao-thanh-	Theo Tổng Cảng Đánh Dấu Trở Thành Truyền Thuyết
54042	tuyet-chi-ha-dong-hoc-tuyet-	Yukinoshita Đồng Học Tuyệt Đối Tại Thầm Mến Ta
54043	mot-tuong-dao-ba-nga-huu-	Không Nghĩ Đến Nha Ta Lại Lại Lại Xuyên Qua Rồi
54044	nga-da-tao-lieu-cuu-the-	Ta Chế Tạo Cứu Thế Tổ Chức
54047	tong-sang-kien-mat-giao-khai-thuy	Theo Sáng Tạo Mật Giáo Bắt Đầu
54054	hua-tien-bat-thi-kiem-tien	Hứa Tiên Không Phải Kiếm Tiên
54059	nien-do-toi-lap-sac-nguy-	Niên Độ Rác Rưởi Nhất Thánh Nữ Giả
54062	dan-quoc-chi-nga-huu-thoi-	Dân Quốc: Ta Có Lúc Không Môn
54065	phuc-cuu-nu-than	Báo Thù Nữ Thần
54072	toan-cau-trung-nhi-benh-duy-	Toàn Cầu Trung Nhị Bệnh Chỉ Có Ta Bình Thường
54074	tra-vi-luyen-ai-nhat-thuong	Vị Trà Yêu Đương Thường Ngày
54076	hoang-huynh-ha-co-tao-phan	Hoàng Huynh Cớ Gì Tạo Phản?
54077	nga-yeu-to-cang-dao-hao-mon	Ta Muốn Làm Hào Môn Đảo Hồng Kông
54084	tong-anh-my-luyen-du-la-tan	[Tổng Anh Mỹ] Luyến Cùng Robin
54086	toan-cau-chu-thien-du-hi	Trò Chơi Chư Thiên Toàn Cầu
54087	nga-tai-tam-trung-chung-lien-hoa	Ta Tại Hoa Sen Loại Trong Lòng
54091	nga-tu-luyen-vo-hoc-nang-	Ta Tu Luyện Võ Học Có Thể Bạo Kích
54092	gia-ta-yeu-quai-thai-nan-	Những Yêu Quái Này Quá Khó Phong Sắc Rồi
54096	vi-ha-luyen-ai-du-hi-	Vì Sao Nữ Chính Của Galgame Không Quá Thích Hợp
54099	thu-sinh-truong	Kiếp Này Dài
54104	khai-cuc-chu-than-quai-lieu	Chủ Thần Bắt Đầu Treo Rồi
54105	lan-tu-phong-van-tien-hoa-luc	Phong Vân Rance Tiến Hoá Ghi
54109	nhan-tai-dong-kinh-thiem-dao-	Người Tại Tokyo Đánh Dấu Truyền Thuyết Đô Thị
54111	nhi-bat-yeu-thoi-dich-a	Ngươi Không Muốn Giải Ngũ Ah
54112	gia-thi-nhi-dich-giang-ho-ni	Đây Là Giang Hồ Của Ngươi Nè
54115	cang-tong-huu-noi-quy-chung-	Tổng Cảng: Có Nội Ứng Đình Chỉ Giao Dịch
54122	hong-lau-truong-tuy	Hồng Lâu Trường Tuỳ
54123	nhan-tai-my-man-khai-cuc-	Người Tại Comic Mỹ: Bắt Đầu Tấm Thân Bất Tử
54126	nhu-ha-tai-kha-nam-the-	Thế Nào Tại Trong Thế Giới Conan Còn Sống
54129	yem-tam-tu-gia-nang-hanh	Choa Suy Ngẫm Cái Này Có Thể Được
54131	xuyen-thanh-nu-phoi-hau-nga-	Xuyên Thành Sau Nữ Phụ Ta Nỗ Lực Tìm Đường Chết
54133	tong-hac-son-lao-to-khai-thuy	Theo Hắc Sơn Lão Tổ Bắt Đầu
54139	hi-hoan-nhi-hoa-tha-mon	Ưa Thích Ngươi, Cùng Các Nàng
54140	tong-tieu-ngao-khai-thuy-dich-	Đường Giang Hồ Theo Tiếu Ngạo Bắt Đầu
54141	do-nuong-chi-hau-phong-than-	Độ Về Sau Nương Phong Thần Thời Đại
54142	nga-dich-nuong-tu-thi-xa-yeu	Nương Tử Của Ta Là Xà Yêu
54146	luoc-doat-duy-do	Cướp Đoạt Chiều Không Gian
54148	tong-tam-diep-trung-dao-thai-than	Theo Sâu Ba Lá Đến Titan
54161	nu-de-vong-tuong-tu-tu-	Nữ Đế Vọng Tưởng Một Mình Chiếm Hữu Ta
54163	bien-kich-than-bi	Biên Kịch Thần Bí
54166	dai-thoi-dai-chi-2010	2010 Đại Thời Đại
54167	tong-tan-mon-de-nhat-khai-thuy	Theo Thứ Tân Môn Vừa Bắt Đầu
54170	toan-chuc-cao-thu-lien-minh-	[Cao Thủ Toàn Chức] Liên Minh Bạn Gái Truy Hôn Ký
54172	nga-dich-vo-hoc-tu-ky-	Bản Thân Võ Học Của Ta Biết Tu Luyện
54174	vong-vuong-chi-tong-ho-hap-	Theo Vương Lưới Hô Hấp Pháp Bắt Đầu
54183	hai-tac-chi-thien-khong-long	Bầu Trời Hải Tặc Rồng
54188	phap-su-ky-huyen-chi-lu	Hành Trình Kỳ Huyễn Pháp Sư
54191	nga-tai-giai-mat-du-hi-	Ta Tại Giải Mã Trò Chơi Trang Ngày Của NPC
54192	trung-sinh-chi-dai-cau-dai-su	Trùng Sinh: Mang Đại Sư Bóng
54200	ngoai-khoa-giao-phu	Cha Đỡ Đầu Ngoại Khoa
54205	tong-co-trang-huyen-nghi-kich-	Theo Cổ Trang Huyền Nghi Kịch Bắt Đầu
54206	song-ngoai-dich-tich-dich-tien-sinh	Tiên Sinh Thằn Lằn Ngoài Cửa Sổ
54208	dao-huu-mai-ba-gia-dac-	Đạo Hữu, Mua Đem Gatling À?
54211	quy-di-cau-sinh-the-gioi	Quỷ Dị Cầu Sinh Thế Giới
54213	tong-dao-phap-co-quyen-khai-thuy	Theo Đạo Pháp Cuốn Cổ Bắt Đầu
54214	tan-thoi-tong-bat-tue-doanh-	Tần Lúc: Theo Tám Tuổi Doanh Chính Bắt Đầu Đánh Dấu
54215	nga-tai-mac-hau-da-tao-	Ta Tại Phía Sau Màn Chế Tạo Giang Hồ
54225	tong-tri-phu-khai-thuy-duong-	Theo Biết Không Bắt Đầu Đương Văn Thánh
54226	nga-duong-di-thuong-sinh-vat-	Ta Đương Quản Lý Viên Sinh Vật Dị Thường Những Năm Kia
54227	co-gioi-hung-manh	Cơ Giới Hung Mãnh
54233	di-the-gioi-chinh-phuc-thu-sach	Thế Giới Khác Chinh Phục Sổ Tay
54235	ai-sung-thuong-khuu-ti-dac	Yêu, Thương Súng, Cupid
54236	nga-dich-chinh-do-thi-tinh-	Hành Trình Của Ta Là Trời Sao Biển Lớn
54261	thai-duong-he-di-hoa	Hệ Mặt Trời: Dị Hoá
54276	hao-mon-kieu-nu-tai-luc-linh	Hào Môn Kiều Nữ Tại Sáu Lẻ
54298	bach-nguyet-cuong	Bạch Nguyệt Cương
54300	nga-mon-do-thi-hoai-hai-tu	Chúng Ta Đều Là Xấu Hài Tử
54303	nga-dich-toan-than-do-thi-can	Toàn Thân Của Ta Đều Là Gan
54304	minh-cung-tieu-thuc-quang	Cung Sáng Tiểu Thực Quang
54307	anh-thi-the-gioi-tong-duoc-	Phim Ảnh Thế Giới Theo Thần Thuốc Bắt Đầu
54308	phan-dau-tai-dai-minh	Phấn Đấu Ở Đại Minh
54310	tien-dao-cam-thu-muc-luc	Tiên Đạo Cấm Thư Mục Lục
54311	nga-gia-tai-lieu-dong-kinh-	Ta Tăng Thêm Tokyo Tận Thế Lưu Bản Sao
54315	nga-bat-tuong-tai-luong-lieu	Ta Không Muốn Lại Mát Rồi
54317	sieu-pham-chi-chu	Chúa Tể Siêu Phàm
54324	khoa-hoc-chiem-tinh-duy-vat-	Chiêm Tinh Khoa Học, Duy Vật Xem Tướng
